54509|Kiribati Frigate, Kiribati
467193|Sun Net, Korea N., Dem. People's Rep.
45002|KT Freetel Co. Ltd., Korea S, Republic of
45004|KT Freetel Co. Ltd., Korea S, Republic of
45008|KT Freetel Co. Ltd., Korea S, Republic of
45006|LG Telecom, Korea S, Republic of
45003|SK Telecom, Korea S, Republic of
45005|SK Telecom Co. Ltd, Korea S, Republic of
41904|Viva, Kuwait
41903|Wataniya, Kuwait
41902|Zain, Kuwait
43703|AkTel LLC, Kyrgyzstan
43701|Beeline/Bitel, Kyrgyzstan
43705|MEGACOM, Kyrgyzstan
43709|O!/NUR Telecom, Kyrgyzstan
45702|ETL Mobile, Laos P.D.R.
45701|Lao Tel, Laos P.D.R.
45708|Beeline/Tigo/Millicom, Laos P.D.R.
45703|UNITEL/LAT, Laos P.D.R.
24705|Bite, Latvia
24701|Latvian Mobile Phone, Latvia
24709|SIA Camel Mobile, Latvia
24708|SIA IZZI, Latvia
24707|SIA Master Telecom, Latvia
24706|SIA Rigatta, Latvia
24702|Tele2, Latvia
24703|TRIATEL/Telekom Baltija, Latvia
41535|Cellis, Lebanon
41533|Cellis, Lebanon
41532|Cellis, Lebanon
41534|FTML Cellis, Lebanon
41539|MIC2/LibanCell/MTC, Lebanon
41538|MIC2/LibanCell/MTC, Lebanon
41537|MIC2/LibanCell/MTC, Lebanon
41501|MIC1 (Alfa), Lebanon
41503|MIC2/LibanCell/MTC, Lebanon
41536|MIC2/LibanCell/MTC, Lebanon
65102|Econet/Ezi-cel, Lesotho
65101|Vodacom Lesotho, Lesotho
61807|CELLCOM, Liberia
61804|Comium BVI, Liberia
61802|Libercell, Liberia
61820|LibTelco, Liberia
61801|Lonestar, Liberia
60602|Al-Madar, Libya
60601|Al-Madar, Libya
60606|Hatef, Libya
60600|Libyana, Libya
60603|Libyana, Libya
29506|CUBIC (Liechtenstein, Liechtenstein
29507|First Mobile AG, Liechtenstein
29502|Orange, Liechtenstein
29501|Swisscom FL AG, Liechtenstein
29577|Alpmobile/Tele2, Liechtenstein
29505|Telecom FL1 AG, Liechtenstein
24602|Bite, Lithuania
24601|Omnitel, Lithuania
24603|Tele2, Lithuania
27077|Millicom Tango GSM, Luxembourg
27001|P+T/Post LUXGSM, Luxembourg
27099|Orange/VOXmobile S.A., Luxembourg
45504|C.T.M. TELEMOVEL+, Macao, China
45501|C.T.M. TELEMOVEL+, Macao, China
45502|China Telecom, Macao, China
45503|Hutchison Telephone Co. Ltd, Macao, China
45505|Hutchison Telephone Co. Ltd, Macao, China
45506|Smartone Mobile, Macao, China
45500|Smartone Mobile, Macao, China
29475|ONE/Cosmofone, Macedonia
29402|ONE/Cosmofone, Macedonia
29401|T-Mobile/Mobimak, Macedonia
29403|VIP Mobile, Macedonia
64601|Airtel/MADACOM, Madagascar
64602|Orange/Soci, Madagascar
64603|Sacel, Madagascar
64604|Telma, Madagascar
65001|TNM/Telekom Network Ltd., Malawi
65010|Airtel/Zain/Celtel ltd., Malawi
50201|Art900, Malaysia
502151|Baraka Telecom Sdn Bhd, Malaysia
502198|CelCom, Malaysia
50219|CelCom, Malaysia
50213|CelCom, Malaysia
50210|Digi Telecommunications, Malaysia
50216|Digi Telecommunications, Malaysia
50220|Electcoms Wireless Sdn Bhd, Malaysia
50212|Maxis, Malaysia
50217|Maxis, Malaysia
50211|MTX Utara, Malaysia
502153|Webe/Packet One Networks (Malaysia) Sdn Bhd, Malaysia
502155|Samata Communications Sdn Bhd, Malaysia
502154|Tron/Talk Focus Sdn Bhd, Malaysia
50218|U Mobile, Malaysia
502195|XOX Com Sdn Bhd, Malaysia
502152|YES, Malaysia
47201|Dhiraagu/C&W, Maldives
47202|Ooredo/Wataniya, Maldives
61001|Malitel, Mali
61002|Orange/IKATEL, Mali
27821|GO Mobile, Malta
27877|Melita, Malta
27801|Vodafone, Malta
34012|UTS Caraibe, Martinique (French Department of)
60902|Chinguitel SA, Mauritania
60901|Mattel, Mauritania
60910|Mauritel, Mauritania
61710|Emtel Ltd, Mauritius
61703|Mahanagar Telephone, Mauritius
61702|Mahanagar Telephone, Mauritius
61701|Orange/Cellplus, Mauritius
33404|AT&T/IUSACell, Mexico
33450|AT&T/IUSACell, Mexico
33450|AT&T/IUSACell, Mexico
33440|AT&T/IUSACell, Mexico
33430|Movistar/Pegaso, Mexico
33403|Movistar/Pegaso, Mexico
33490|NEXTEL, Mexico
33410|NEXTEL, Mexico
33409|NEXTEL, Mexico
33401|NEXTEL, Mexico
33480|Operadora Unefon SA de CV, Mexico
33470|Operadora Unefon SA de CV, Mexico
33460|SAI PCS, Mexico
33420|TelCel/America Movil, Mexico
33402|TelCel/America Movil, Mexico
55001|FSM Telecom, Micronesia
25904|Eventis Mobile, Moldova
25903|IDC/Unite, Moldova
25905|IDC/Unite, Moldova
25999|IDC/Unite, Moldova
25902|Moldcell, Moldova
25901|Orange/Voxtel, Moldova
21210|Monaco Telecom, Monaco
21201|Monaco Telecom, Monaco
42898|G-Mobile Corporation Ltd, Mongolia
42899|Mobicom, Mongolia
42800|Skytel Co. Ltd, Mongolia
42891|Skytel Co. Ltd, Mongolia
42888|Unitel, Mongolia
29702|Monet/T-mobile, Montenegro
29703|Mtel, Montenegro
29701|Telenor/Promonte GSM, Montenegro
354860|Cable & Wireless, Montserrat
60401|IAM/Itissallat, Morocco
60402|INWI/WANA, Morocco
60400|Medi Telecom, Morocco
64301|mCel, Mozambique
64303|Movitel, Mozambique
64304|Vodacom, Mozambique
41401|Myanmar Post & Teleco., Myanmar (Burma)
41405|Oreedoo, Myanmar (Burma)
41406|Telenor, Myanmar (Burma)
64903|Leo / Orascom, Namibia
64901|MTC, Namibia
64902|Switch/Nam. Telec., Namibia
42902|Ncell, Nepal
42901|NT Mobile / Namaste, Nepal
42904|Smart Cell, Nepal
20414|6GMOBILE BV, Netherlands
20423|Aspider Solutions, Netherlands
20405|Elephant Talk Communications Premium Rate Services Netherlands BV, Netherlands
20417|Intercity Mobile Communications BV, Netherlands
20410|KPN Telecom B.V., Netherlands
20408|KPN Telecom B.V., Netherlands
20469|KPN Telecom B.V., Netherlands
20412|KPN/Telfort, Netherlands
20428|Lancelot BV, Netherlands
20409|Lycamobile Ltd, Netherlands
20406|Mundio/Vectone Mobile, Netherlands
20421|NS Railinfrabeheer B.V., Netherlands
20424|Private Mobility Nederland BV, Netherlands
20498|T-Mobile B.V., Netherlands
20416|T-Mobile B.V., Netherlands
20420|T-mobile/former Orange, Netherlands
20402|Tele2, Netherlands
20407|Teleena Holding BV, Netherlands
20468|Unify Mobile, Netherlands
20418|UPC Nederland BV, Netherlands
20404|Vodafone Libertel, Netherlands
20403|Voiceworks Mobile BV, Netherlands
20415|Ziggo BV, Netherlands
362630|Cingular Wireless, Netherlands Antilles
36251|TELCELL GSM, Netherlands Antilles
36291|SETEL GSM, Netherlands Antilles
362951|UTS Wireless, Netherlands Antilles
54601|OPT Mobilis, New Caledonia
53028|2degrees, New Zealand
53005|Spark/NZ Telecom, New Zealand
53002|Spark/NZ Telecom, New Zealand
53004|Telstra, New Zealand
53024|Two Degrees Mobile Ltd, New Zealand
53001|Vodafone, New Zealand
53003|Walker Wireless Ltd., New Zealand
71021|Empresa Nicaraguense de Telecomunicaciones SA (ENITEL), Nicaragua
71030|Movistar, Nicaragua
71073|Claro, Nicaragua
61403|MOOV/TeleCel, Niger
61404|Orange/Sahelc., Niger
61401|Orange/Sahelc., Niger
61402|Airtel/Zain/CelTel, Niger
62120|Airtel/ZAIN/Econet, Nigeria
62160|ETISALAT, Nigeria
62150|Glo Mobile, Nigeria
62140|M-Tel/Nigeria Telecom. Ltd., Nigeria
62130|MTN, Nigeria
62199|Starcomms, Nigeria
62101|Visafone, Nigeria
62125|Visafone, Nigeria
55501|Niue Telecom, Niue
24209|Com4 AS, Norway
24214|ICE Nordisk Mobiltelefon AS, Norway
24221|Jernbaneverket (GSM-R), Norway
24220|Jernbaneverket (GSM-R), Norway
24223|Lycamobile Ltd, Norway
24202|Netcom, Norway
24205|Network Norway AS, Norway
24222|Network Norway AS, Norway
24206|ICE Nordisk Mobiltelefon AS, Norway
24208|TDC Mobil A/S, Norway
24204|Tele2, Norway
24212|Telenor, Norway
24201|Telenor, Norway
24203|Teletopia, Norway
24217|Ventelo AS, Norway
24207|Ventelo AS, Norway
42203|Nawras, Oman
42202|Oman Mobile/GTO, Oman
41008|Instaphone, Pakistan
41001|Mobilink, Pakistan
41006|Telenor, Pakistan
41003|UFONE/PAKTel, Pakistan
41007|Warid Telecom, Pakistan
41004|ZONG/CMPak, Pakistan
55280|Palau Mobile Corp. (PMC) (Palau, Palau (Republic of)
55201|Palau National Communications Corp. (PNCC) (Palau, Palau (Republic of)
42505|Jawwal, Palestinian Territory
42506|Wataniya Mobile, Palestinian Territory
71401|Cable & W./Mas Movil, Panama
71403|Claro, Panama
71404|Digicel, Panama
71420|Movistar, Panama
71402|Movistar, Panama
53703|Digicel, Papua New Guinea
53702|GreenCom PNG Ltd, Papua New Guinea
53701|Pacific Mobile, Papua New Guinea
74402|Claro/Hutchison, Paraguay
74403|Compa, Paraguay
74401|Hola/VOX, Paraguay
74405|TIM/Nucleo/Personal, Paraguay
74404|Tigo/Telecel, Paraguay
71620|Claro /Amer.Mov./TIM, Peru
71610|Claro /Amer.Mov./TIM, Peru
71602|GlobalStar, Peru
71601|GlobalStar, Peru
71606|Movistar, Peru
71607|Nextel, Peru
71617|Nextel, Peru
71615|Viettel Mobile, Peru
51500|Fix Line, Philippines
51502|Globe Telecom, Philippines
51501|Globe Telecom, Philippines
51588|Next Mobile, Philippines
51518|RED Mobile/Cure, Philippines
51503|Smart, Philippines
51505|SUN/Digitel, Philippines
26017|Aero2 SP., Poland
26018|AMD Telecom., Poland
26038|CallFreedom Sp. z o.o., Poland
26012|Cyfrowy POLSAT S.A., Poland
26008|e-Telko, Poland
26009|Lycamobile, Poland
26016|Mobyland, Poland
26036|Mundio Mobile Sp. z o.o., Poland
26007|Play/P4, Poland
26011|NORDISK Polska, Poland
26005|Orange/IDEA/Centertel, Poland
26003|Orange/IDEA/Centertel, Poland
26035|PKP Polskie Linie Kolejowe S.A., Poland
26098|Play/P4, Poland
26006|Play/P4, Poland
26001|Polkomtel/Plus, Poland
26014|Sferia, Poland
26013|Sferia, Poland
26010|Sferia, Poland
26034|T-Mobile/ERA, Poland
26002|T-Mobile/ERA, Poland
26015|Tele2, Poland
26004|Tele2, Poland
26804|Lycamobile, Portugal
26807|NOS/Optimus, Portugal
26803|NOS/Optimus, Portugal
26806|MEO/TMN, Portugal
26801|Vodafone, Portugal
33011|Puerto Rico Telephone Company Inc. (PRTC), Puerto Rico
330110|Puerto Rico Telephone Company Inc. (PRTC), Puerto Rico
42701|Ooredoo/Qtel, Qatar
42702|Vodafone, Qatar
64700|Orange, Reunion
64702|Outremer Telecom, Reunion
64710|SFR, Reunion
22603|Cosmote, Romania
22611|Enigma Systems, Romania
22616|Lycamobile, Romania
22610|Orange, Romania
22605|RCS&RDS Digi Mobile, Romania
22602|Romtelecom SA, Romania
22606|Telemobil/Zapp, Romania
22601|Vodafone, Romania
22604|Telemobil/Zapp, Romania
22605|RCS&RDS Digi Mobile, Romania
22602|Romtelecom SA, Romania
22606|Telemobil/Zapp, Romania
22601|Vodafone, Romania
22604|Telemobil/Zapp, Romania
25012|Baykal Westcom, Russian Federation
25028|BeeLine/VimpelCom, Russian Federation
25010|DTC/Don Telecom, Russian Federation
25013|Kuban GSM, Russian Federation
25035|MOTIV/LLC Ekaterinburg-2000, Russian Federation
25002|Megafon, Russian Federation
25002|Megafon, Russian Federation
25001|MTS, Russian Federation
25002|Megafon, Russian Federation
25001|MTS, Russian Federation
25003|NCC, Russian Federation
25003|NCC, Russian Federation
25016|NTC, Russian Federation
25019|OJSC Altaysvyaz, Russian Federation
25011|Orensot, Russian Federation
25092|Printelefone, Russian Federation
25004|Sibchallenge, Russian Federation
25044|StavTelesot, Russian Federation
25020|Tele2/ECC/Volgogr., Russian Federation
25093|Telecom XXL, Russian Federation
25039|UralTel, Russian Federation
25017|UralTel, Russian Federation
25099|BeeLine/VimpelCom, Russian Federation
25005|Yenisey Telecom, Russian Federation
25015|ZAO SMARTS, Russian Federation
25007|ZAO SMARTS, Russian Federation
63514|Airtel, Rwanda
63510|MTN/Rwandacell, Rwanda
63513|TIGO, Rwanda
356110|Cable & Wireless, Saint Kitts and Nevis
35650|Digicel, Saint Kitts and Nevis
35670|UTS Cariglobe, Saint Kitts and Nevis
358110|Cable & Wireless, Saint Lucia
35830|Cingular Wireless, Saint Lucia
35850|Digicel (St Lucia) Limited, Saint Lucia
54927|Samoatel Mobile, Samoa
54901|Telecom Samoa Cellular Ltd., Samoa
29201|Prima Telecom, San Marino
62601|CSTmovel, Sao Tome & Principe
90114|AeroMobile, Satellite Networks
90111|InMarSAT, Satellite Networks
90112|Maritime Communications Partner AS, Satellite Networks
90105|Thuraya Satellite, Satellite Networks
42007|Zain, Saudi Arabia
42003|Etihad/Etisalat/Mobily, Saudi Arabia
42006|Lebara Mobile, Saudi Arabia
42001|STC/Al Jawal, Saudi Arabia
42005|Virgin Mobile, Saudi Arabia
42004|Zain, Saudi Arabia
60803|Expresso/Sudatel, Senegal
60801|Orange/Sonatel, Senegal
60802|TIGO/Sentel GSM, Senegal
22003|MTS/Telekom Srbija, Serbia
22001|Telenor/Mobtel, Serbia
22002|Telenor/Mobtel, Serbia
22005|VIP Mobile, Serbia
63310|Airtel, Seychelles
63301|C&W, Seychelles
63302|Smartcom, Seychelles
61903|Africel, Sierra Leone
61901|Airtel/Zain/Celtel, Sierra Leone
61904|Comium, Sierra Leone
61905|Africel, Sierra Leone
61902|Tigo/Millicom, Sierra Leone
61925|Mobitel, Sierra Leone
52512|GRID Communications Pte Ltd, Singapore
52503|MobileOne Ltd, Singapore
52507|Singtel, Singapore
52502|Singtel, Singapore
52501|Singtel, Singapore
52506|Starhub, Singapore
52505|Starhub, Singapore
23103|4Ka, Slovakia
23106|O2, Slovakia
23101|Orange, Slovakia
23105|Orange, Slovakia
23115|Orange, Slovakia
23102|T-Mobile, Slovakia
23104|T-Mobile, Slovakia
23199|Zeleznice Slovenskej republiky (ZSR), Slovakia
29341|Mobitel, Slovenia
29340|SI.Mobil, Slovenia
29310|Slovenske zeleznice d.o.o., Slovenia
29364|T-2 d.o.o., Slovenia
29370|Telemach/TusMobil/VEGA, Slovenia
54002|bemobile, Solomon Islands
54010|BREEZE, Solomon Islands
54001|BREEZE, Solomon Islands
63730|Golis, Somalia
63719|HorTel, Somalia
63760|Nationlink, Somalia
63710|Nationlink, Somalia
63704|Somafone, Somalia
63782|Somtel, Somalia
63771|Somtel, Somalia
63701|Telesom, Somalia
65502|8.ta, South Africa
65521|Cape Town Metropolitan, South Africa
65507|Cell C, South Africa
65512|MTN, South Africa
65510|MTN, South Africa
65506|Sentech, South Africa
65501|Vodacom, South Africa
65519|Wireless Business Solutions (Pty) Ltd, South Africa
65903|Gemtel Ltd (South Sudan, South Sudan (Republic of)
65902|MTN South Sudan (South Sudan, South Sudan (Republic of)
65904|Network of The World Ltd (NOW) (South Sudan, South Sudan (Republic of)
65906|Zain South Sudan (South Sudan, South Sudan (Republic of)
21423|Lycamobile SL, Spain
21422|Digi Spain Telecom SL, Spain
21415|BT Espana SAU, Spain
21418|Cableuropa SAU (ONO), Spain
21408|Euskaltel SA, Spain
21420|fonYou Wireless SL, Spain
21432|ION Mobile, Spain
21421|Jazz Telecom SAU, Spain
21426|Lleida, Spain
21425|Lycamobile SL, Spain
21407|Movistar, Spain
21405|Movistar, Spain
21409|Orange, Spain
21403|Orange, Spain
21411|Orange, Spain
21417|R Cable y Telec. Galicia SA, Spain
21419|Simyo/KPN, Spain
21416|Telecable de Asturias SA, Spain
21427|Truphone, Spain
21401|Vodafone, Spain
21406|Vodafone Enabler Espana SL, Spain
21404|Yoigo, Spain
41305|Airtel, Sri Lanka
41303|Etisalat/Tigo, Sri Lanka
41308|H3G Hutchison, Sri Lanka
41301|Mobitel Ltd., Sri Lanka
41302|MTN/Dialog, Sri Lanka
30801|Ameris, St. Pierre & Miquelon
360110|C & W, St. Vincent & Gren.
360100|Cingular, St. Vincent & Gren.
36010|Cingular, St. Vincent & Gren.
36050|Digicel, St. Vincent & Gren.
36070|Digicel, St. Vincent & Gren.
63400|Canar Telecom, Sudan
63422|MTN, Sudan
63402|MTN, Sudan
63407|Sudani One, Sudan
63415|Sudani One, Sudan
63408|Vivacell, Sudan
63405|Vivacell, Sudan
63401|ZAIN/Mobitel, Sudan
63406|ZAIN/Mobitel, Sudan
74603|Digicel, Suriname
74601|Telesur, Suriname
74602|Telecommunicatiebedrijf Suriname (TELESUR), Suriname
74604|UNIQA, Suriname
65310|Swazi MTN, Swaziland
65301|SwaziTelecom, Swaziland
24035|42 Telecom AB, Sweden
24016|42 Telecom AB, Sweden
24026|Beepsend, Sweden
24030|NextGen Mobile Ltd (CardBoardFish), Sweden
24028|CoolTEL Aps, Sweden
24025|Digitel Mobile Srl, Sweden
24022|Eu Tel AB, Sweden
24027|Fogg Mobile AB, Sweden
24018|Generic Mobile Systems Sweden AB, Sweden
24017|Gotalandsnatet AB, Sweden
24004|H3G Access AB, Sweden
24002|H3G Access AB, Sweden
24036|ID Mobile, Sweden
24023|Infobip Ltd., Sweden
24011|Lindholmen Science Park AB, Sweden
24012|Lycamobile Ltd, Sweden
24029|Mercury International Carrier Services, Sweden
24019|Mundio Mobile (Sweden) Ltd, Sweden
24010|Spring Mobil AB, Sweden
24005|Svenska UMTS-N, Sweden
24014|TDC Sverige AB, Sweden
24007|Tele2 Sverige AB, Sweden
24008|Telenor (Vodafone), Sweden
24006|Telenor (Vodafone), Sweden
24024|Telenor (Vodafone), Sweden
24001|Telia Mobile, Sweden
24013|Ventelo Sverige AB, Sweden
24020|Wireless Maingate AB, Sweden
24015|Wireless Maingate Nordic AB, Sweden
22851|BebbiCell AG, Switzerland
22809|Comfone AG, Switzerland
22805|Comfone AG, Switzerland
22807|TDC Sunrise, Switzerland
22854|Lycamobile AG, Switzerland
22852|Mundio Mobile AG, Switzerland
22803|Salt/Orange, Switzerland
22801|Swisscom, Switzerland
22812|TDC Sunrise, Switzerland
22802|TDC Sunrise, Switzerland
22808|TDC Sunrise, Switzerland
22853|upc cablecom GmbH, Switzerland
41702|MTN/Spacetel, Syrian Arab Republic
41709|Syriatel Holdings, Syrian Arab Republic
41701|Syriatel Holdings, Syrian Arab Republic
46668|ACeS Taiwan - ACeS Taiwan Telecommunications Co Ltd, Taiwan
46605|Asia Pacific Telecom Co. Ltd (APT), Taiwan
46611|Chunghwa Telecom LDM, Taiwan
46692|Chunghwa Telecom LDM, Taiwan
46607|Far EasTone, Taiwan
46601|Far EasTone, Taiwan
46606|Far EasTone, Taiwan
46602|Far EasTone, Taiwan
46603|Far EasTone, Taiwan
46610|Global Mobile Corp., Taiwan
46656|International Telecom Co. Ltd (FITEL), Taiwan
46688|KG Telecom, Taiwan
46699|TransAsia, Taiwan
46697|Taiwan Cellular, Taiwan
46693|Mobitai, Taiwan
46689|T-Star/VIBO, Taiwan
46609|VMAX Telecom Co. Ltd, Taiwan
43604|Babilon-M, Tajikistan
43605|Bee Line, Tajikistan
43602|CJSC Indigo Tajikistan, Tajikistan
43612|Tcell/JC Somoncom, Tajikistan
43603|MLT/TT mobile, Tajikistan
43601|Tcell/JC Somoncom, Tajikistan
64008|Benson Informatics Ltd, Tanzania
64006|Dovetel (T) Ltd, Tanzania
64009|Halotel/Viettel Ltd, Tanzania
64011|Smile Communications Tanzania Ltd, Tanzania
64007|Tanzania Telecommunications Company Ltd (TTCL), Tanzania
64002|TIGO/MIC, Tanzania
64001|Tri Telecomm. Ltd., Tanzania
64004|Vodacom Ltd, Tanzania
64005|Airtel/ZAIN/Celtel, Tanzania
64003|Zantel/Zanzibar Telecom, Tanzania
52020|ACeS Thailand - ACeS Regional Services Co Ltd, Thailand
52015|ACT Mobile, Thailand
52003|Advanced Wireless Networks/AWN, Thailand
52001|AIS/Advanced Info Service, Thailand
52023|Digital Phone Co., Thailand
52000|Hutch/CAT CDMA, Thailand
52018|Total Access (DTAC), Thailand
52005|Total Access (DTAC), Thailand
52004|True Move/Orange, Thailand
52099|True Move/Orange, Thailand
51401|Telin/ Telkomcel, Timor-Leste
51402|Timor Telecom, Timor-Leste
61502|Telecel/MOOV, Togo
61503|Telecel/MOOV, Togo
61501|Togo Telecom/TogoCELL, Togo
53943|Shoreline Communication, Tonga
53901|Tonga Communications, Tonga
374120|Bmobile/TSTT, Trinidad and Tobago
37412|Bmobile/TSTT, Trinidad and Tobago
374130|Digicel, Trinidad and Tobago
374140|LaqTel Ltd., Trinidad and Tobago
60501|Orange, Tunisia
60503|Oreedo/Orascom, Tunisia
60502|TuniCell/Tunisia Telecom, Tunisia
60506|TuniCell/Tunisia Telecom, Tunisia
28604|AVEA/Aria, Turkey
28603|AVEA/Aria, Turkey
28601|Turkcell, Turkey
28602|Vodafone-Telsim, Turkey
43801|MTS/Barash Communication, Turkmenistan
43802|Altyn Asyr/TM-Cell, Turkmenistan
376350|Cable & Wireless (TCI) Ltd, Turks and Caicos Islands
37650|Digicel TCI Ltd, Turks and Caicos Islands
376352|IslandCom Communications Ltd., Turks and Caicos Islands
55301|Tuvalu Telecommunication Corporation (TTC), Tuvalu
64101|Airtel/Celtel, Uganda
64166|i-Tel Ltd, Uganda
64130|K2 Telecom Ltd, Uganda
64110|MTN Ltd., Uganda
64114|Orange, Uganda
64133|Smile Communications Uganda Ltd, Uganda
64118|Suretelecom Uganda Ltd, Uganda
64111|Uganda Telecom Ltd., Uganda
64122|Airtel/Warid, Uganda
25506|Astelit/LIFE, Ukraine
25505|Golden Telecom, Ukraine
25539|Golden Telecom, Ukraine
25504|Intertelecom Ltd (IT), Ukraine
25567|KyivStar, Ukraine
25503|KyivStar, Ukraine
25521|Telesystems Of Ukraine CJSC (TSU), Ukraine
25507|TriMob LLC, Ukraine
25550|UMC/MTS, Ukraine
25502|Beeline, Ukraine
25501|UMC/MTS, Ukraine
25568|Beeline, Ukraine
42403|DU, United Arab Emirates
43102|Etisalat, United Arab Emirates
42402|Etisalat, United Arab Emirates
43002|Etisalat, United Arab Emirates
23403|Airtel/Vodafone, United Kingdom
23477|BT Group, United Kingdom
23476|BT Group, United Kingdom
23492|Cable and Wireless, United Kingdom
23407|Cable and Wireless, United Kingdom
23436|Cable and Wireless Isle of Man, United Kingdom
23418|Cloud9/wire9 Tel., United Kingdom
23502|Everyth. Ev.wh., United Kingdom
23417|FlexTel, United Kingdom
23455|Guernsey Telecoms, United Kingdom
23414|HaySystems, United Kingdom
23420|H3G Hutchinson, United Kingdom
23494|H3G Hutchinson, United Kingdom
23475|Inquam Telecom Ltd, United Kingdom
23450|Jersey Telecom, United Kingdom
23435|JSC Ingenicum, United Kingdom
23426|Lycamobile, United Kingdom
23458|Manx Telecom, United Kingdom
23401|Mapesbury C. Ltd, United Kingdom
23428|Marthon Telecom, United Kingdom
23410|O2 Ltd., United Kingdom
23402|O2 Ltd., United Kingdom
23411|O2 Ltd., United Kingdom
23408|OnePhone, United Kingdom
23416|Opal Telecom, United Kingdom
23434|Everyth. Ev.wh./Orange, United Kingdom
23433|Everyth. Ev.wh./Orange, United Kingdom
23419|PMN/Teleware, United Kingdom
23412|Railtrack Plc, United Kingdom
23422|Routotelecom, United Kingdom
23457|Sky UK Limited, United Kingdom
23424|Stour Marine, United Kingdom
23437|Synectiv Ltd., United Kingdom
23431|Everyth. Ev.wh./T-Mobile, United Kingdom
23430|Everyth. Ev.wh./T-Mobile, United Kingdom
23432|Everyth. Ev.wh./T-Mobile, United Kingdom
23427|Vodafone, United Kingdom
23409|Tismi, United Kingdom
23425|Truphone, United Kingdom
23451|Jersey Telecom, United Kingdom
23423|Vectofone Mobile Wifi, United Kingdom
23491|Vodafone, United Kingdom
23415|Vodafone, United Kingdom
23478|Wave Telecom Ltd, United Kingdom
31050|, United States
310880|, United States
310850|Aeris Comm. Inc., United States
310640|, United States
310510|Airtel Wireless LLC, United States
310190|Unknown, United States
31290|Allied Wireless Communications Corporation, United States
311130|, United States
310710|Arctic Slope Telephone Association Cooperative Inc., United States
310170|AT&T Wireless Inc., United States
310150|AT&T Wireless Inc., United States
310680|AT&T Wireless Inc., United States
31070|AT&T Wireless Inc., United States
310560|AT&T Wireless Inc., United States
310410|AT&T Wireless Inc., United States
310380|AT&T Wireless Inc., United States
310980|AT&T Wireless Inc., United States
311810|Bluegrass Wireless LLC, United States
311800|Bluegrass Wireless LLC, United States
311440|Bluegrass Wireless LLC, United States
310900|Cable & Communications Corp., United States
311590|California RSA No. 3 Limited Partnership, United States
311500|Cambridge Telephone Company Inc., United States
310830|Caprock Cellular Ltd., United States
311277|Verizon Wireless, United States
311482|Verizon Wireless, United States
310590|Verizon Wireless, United States
311282|Verizon Wireless, United States
311487|Verizon Wireless, United States
311271|Verizon Wireless, United States
311287|Verizon Wireless, United States
311276|Verizon Wireless, United States
311481|Verizon Wireless, United States
31013|Verizon Wireless, United States
311281|Verizon Wireless, United States
311486|Verizon Wireless, United States
311270|Verizon Wireless, United States
311286|Verizon Wireless, United States
311275|Verizon Wireless, United States
311480|Verizon Wireless, United States
31012|Verizon Wireless, United States
311280|Verizon Wireless, United States
311485|Verizon Wireless, United States
311110|Verizon Wireless, United States
311285|Verizon Wireless, United States
311274|Verizon Wireless, United States
311390|Verizon Wireless, United States
31010|Verizon Wireless, United States
311279|Verizon Wireless, United States
311484|Verizon Wireless, United States
310910|Verizon Wireless, United States
311284|Verizon Wireless, United States
311489|Verizon Wireless, United States
311273|Verizon Wireless, United States
311289|Verizon Wireless, United States
31004|Verizon Wireless, United States
311278|Verizon Wireless, United States
311483|Verizon Wireless, United States
310890|Verizon Wireless, United States
311283|Verizon Wireless, United States
311488|Verizon Wireless, United States
311272|Verizon Wireless, United States
311288|Verizon Wireless, United States
312280|Cellular Network Partnership LLC, United States
312270|Cellular Network Partnership LLC, United States
310360|Cellular Network Partnership LLC, United States
311190|VZW, United States
31030|VZW, United States
31003|VZW, United States
311120|Choice Phone LLC, United States
310480|Choice Phone LLC, United States
310630|, United States
310420|Cincinnati Bell Wireless LLC, United States
310180|Cingular Wireless, United States
310620|Coleman County Telco /Trans TX, United States
31140|, United States
31006|Consolidated Telcom, United States
31060|Consolidated Telcom, United States
31026|, United States
310930|, United States
312380|, United States
311240|, United States
31080|, United States
310700|Cross Valliant Cellular Partnership, United States
311140|Cross Wireless Telephone Co., United States
31230|Cross Wireless Telephone Co., United States
311520|, United States
31240|Custer Telephone Cooperative Inc., United States
310440|Dobson Cellular Systems, United States
310990|E.N.M.R. Telephone Coop., United States
312120|East Kentucky Network LLC, United States
310750|East Kentucky Network LLC, United States
312130|East Kentucky Network LLC, United States
31090|Edge Wireless LLC, United States
310610|Elkhart TelCo. / Epic Touch Co., United States
311210|, United States
311311|Farmers, United States
311460|Fisher Wireless Services Inc., United States
311370|GCI Communication Corp., United States
310430|GCI Communication Corp., United States
310920|Get Mobile Inc., United States
310970|, United States
311340|Illinois Valley Cellular RSA 2 Partnership, United States
31130|, United States
312170|Iowa RSA No. 2 Limited Partnership, United States
311410|Iowa RSA No. 2 Limited Partnership, United States
310770|Iowa Wireless Services LLC, United States
310650|Jasper, United States
310870|Kaplan Telephone Company Inc., United States
312180|Keystone Wireless LLC, United States
310690|Keystone Wireless LLC, United States
311310|Lamar County Cellular, United States
31016|Leap Wireless International Inc., United States
31190|, United States
31040|Matanuska Tel. Assn. Inc., United States
310780|Message Express Co. / Airlink PCS, United States
311660|, United States
311330|Michigan Wireless LLC, United States
31100|, United States
